Marathon,Year,Name,Time,Place
Berlin,2022,RAMESHOR SINGH,4:59:30,20134
Berlin,2022,RIRIS SIREGAR,5:54:40,10755
Berlin,2022,REYNOLD SITANGGANG,5:02:12,20302
Berlin,2022,JOAN SOETANDI,5:20:56,9569
Berlin,2022,SISMAWATI SUADI,4:56:45,8260
Berlin,2022,CHRISTIAN SUGIARTO,5:49:38,22475
Berlin,2022,DHANY SUGIRIN,6:16:06,23014
Berlin,2022,RIZATUZ SUGIRIN,6:16:07,11203
Berlin,2022,DOLLARIS SUHADI,5:13:03,9187
Berlin,2022,VERONICA SUHARDI,6:13:32,11156
Berlin,2022,SUHARNOTO SUHARNOTO,5:08:04,20649
Berlin,2022,RAFAEL SUMALI,5:29:42,21778
Berlin,2022,RHEINHARD SUMULE,4:48:51,19109
Berlin,2022,MIRANDA SUNDOJO,4:53:06,7967
Berlin,2022,RICHARD SURYANINGRAT,4:52:46,19482
Berlin,2022,BUDIMAN SUSANTO,5:45:15,22322
Berlin,2022,TRI SUSILOWATI,5:00:59,8531
Berlin,2022,ERWIN SUWENDI,4:02:14,12926
Berlin,2022,SUYOTO SUYOTO,5:53:25,22591
Berlin,2022,WANTI SYAIFULLAH,4:21:55,5316
Berlin,2022,HARYANTO TAN,5:50:51,22505
Berlin,2022,CAROLINE THADATE,4:06:31,3971
Berlin,2022,MARIA TIMOTHY,5:14:18,9251
Berlin,2022,JOHNNY TJHONG,5:21:49,21388
Berlin,2022,BUDIJONO TJONG,3:32:55,7000
Berlin,2022,WEI TJU,5:04:53,8758
Berlin,2022,ASTRID TOAR,4:26:35,5731
Berlin,2022,ARIS UTOMO,5:13:11,20951
Berlin,2022,GINANJAR TRILAKSONO,5:47:20,22404
Berlin,2022,SARAH USMAN,4:01:45,3581
Berlin,2022,SIGIT WAHONO,4:32:44,17399
Berlin,2022,ARINTA WAHYUNINGRUM,5:53:07,10714
Berlin,2022,STENA WAKKARY,4:29:59,6072
Berlin,2022,MARTHA WASITANINGSIH,5:58:14,10863
Berlin,2022,SATYO WIBISONO,4:37:13,17887
Berlin,2022,BOMA WIBOWO,5:17:12,21177
Berlin,2022,ANDRI WICAKSONO,4:30:42,17171
Berlin,2022,ANTONIUS WICAKSONO,4:25:12,16352
Berlin,2022,GEMPUR WIDANSYAH,6:17:05,23023
Berlin,2022,ANDREAS WIDIANTORO,4:28:41,16895
Berlin,2022,MARIA WIDIASUSANTY,5:50:55,10649
Berlin,2022,AIRIN WIDJAJA,6:25:51,11314
Berlin,2022,BARKAH WIDYANTORO,4:45:00,18718
Berlin,2022,GANECA WIDYASTUTI,6:22:51,11290
Berlin,2022,SUGANDA WIHARDJO,4:57:03,19892
Berlin,2022,HERRY WIJAYA,3:38:49,8042
Berlin,2022,WILSON WIJAYA,4:52:29,19444
Berlin,2022,PING YANTI,4:51:47,7854
Berlin,2022,YOPI YOPI,3:18:09,4364
Berlin,2022,ZAKIE YOS,5:31:34,21846
Berlin,2022,SATRIA YUDHA,5:07:07,20592
Berlin,2022,TENGKU YULIAN,4:28:45,16905
Berlin,2022,AHMAD AMIRUDDIN,3:49:48,10158
Berlin,2022,DHANNIE ZAWIR,5:13:02,9186
Berlin,2023,INTAN ABDAMS,6:52:21,42969
Berlin,2023,ARIEN ABDISA,4:30:07,28794
Berlin,2023,IBRAHIM ABDULFATTAH,5:42:01,40244
Berlin,2023,MURTAZA ABDULLAH,4:07:47,22445
Berlin,2023,CAMILLIA ACHMAD,6:04:48,41811
Berlin,2023,FATHIMAH ACHMAD,4:26:01,27681
Berlin,2023,LULYTHA ADHANI,6:41:26,42892
Berlin,2023,MIRANDA ADIANTI,4:32:13,29333
Berlin,2023,YOSEPH ADIATMA,3:58:41,19619
Berlin,2023,FALA ADINDA,6:14:59,42312
Berlin,2023,NAMIRA RAMADINA,4:45:05,32227
Berlin,2023,DINA ADJARADJI,4:54:04,34169
Berlin,2023,KATHARINA AGETHA,6:05:19,41843
Berlin,2023,MARSITO AGUSTINUS,3:47:10,15025
Berlin,2023,SULASTRI AHMAD,6:44:14,42919
Berlin,2023,TAJI DANI,3:58:44,19648
Berlin,2023,PUAN AIFA,5:40:26,40114
Berlin,2023,RIZALDY AKBAR,4:24:09,27130
Berlin,2023,MUHAMMAD ALIM,5:32:30,39422
Berlin,2023,BANGUN ALLO,3:42:36,13470
Berlin,2023,LIA AMALIA,6:07:06,41930
Berlin,2023,NATASHA AMANDA,4:48:00,32873
Berlin,2023,FITRI AMELINA,6:36:51,42839
Berlin,2023,FADCHI AMIZADE,4:30:52,28993
Berlin,2023,RANA ANDARADANTA,5:52:47,41055
Berlin,2023,MIRIAM ANDRETA,4:45:45,32376
Berlin,2023,LENI ANGGRAENI,5:05:24,36144
Berlin,2023,BRIGITA ANGKASA,4:43:37,31904
Berlin,2023,ARINDYA ANINDITA,6:11:12,42144
Berlin,2023,KHAIRIL ANWAR,5:04:10,35975
Berlin,2023,WILLIAM ANWAR,3:33:01,10583
Berlin,2023,HERJUNO ARDHI,4:48:42,33009
Berlin,2023,ADHITYA ARDI,4:02:39,21078
Berlin,2023,TIASTOMO ARDIAN,5:42:09,40262
Berlin,2023,YUDI ARDIANTO,7:10:41,43025
Berlin,2023,MEITI ARIA,6:20:36,42496
Berlin,2023,HANUM ARIFIANI,4:48:34,32977
Berlin,2023,NICHOLAS ARNOLD,4:33:35,29655
Berlin,2023,MAHDI ASEGAFF,4:54:11,34193
Berlin,2023,ASMIN ASMIN,4:17:59,25407
Berlin,2023,SALLY ASTUTI,4:32:11,29323
Berlin,2023,SWASTI ASWAGATI,6:07:59,41971
Berlin,2023,WIDDI ASWINDI,5:41:38,40209
Berlin,2023,LINDA ATMADJA,4:31:17,29100
Berlin,2023,GENIO ATYANTO,4:12:57,23912
Berlin,2023,SHINTA AUGER,6:02:08,41664
Berlin,2023,DICKY SIDIQ,4:45:17,32275
Berlin,2023,IRMA AWALIA,5:27:10,38882
Berlin,2023,RININTHA BACHDER,3:40:09,12708
Berlin,2023,DIANA BAELY,6:48:00,42947
Berlin,2023,CLARISA BAHAR,6:13:48,42265
Berlin,2023,RIYAN BAHARUDIN,4:03:53,21419
Berlin,2023,ZAIFUL BAHRI,3:24:44,7975
Berlin,2023,JUSUF ARBIE,4:31:33,29160
Berlin,2023,BARRY BARRY,4:08:21,22605
Berlin,2023,DEDY BASRI,5:42:39,40304
Berlin,2023,TAN BERRY,5:07:06,36380
Berlin,2023,SITI BESARI,6:29:50,42707
Berlin,2023,PATRIA BIJAKSANA,4:49:22,33177
Berlin,2023,FIFI BONEFACIA,4:09:38,22935
Berlin,2023,PITER BONG,4:18:14,25482
Berlin,2023,LEONARDUS BRAMANTYA,5:16:45,37665
Berlin,2023,NUGROHO BRAMANTYO,4:21:24,26423
Berlin,2023,YOSEF BROZTITO,4:17:28,25253
Berlin,2023,SOFYAN RAHARJO,5:01:39,35625
Berlin,2023,ANTONIUS SATRIA,5:37:40,39890
Berlin,2023,HERLINA BUDIMAN,5:25:20,38659
Berlin,2023,THOMAS BUDIMAN,3:39:17,12428
Berlin,2023,BIMANTARA BUDIMANSYAH,5:16:55,37677
Berlin,2023,OKKI BUDIPRABOWO,4:57:57,34944
Berlin,2023,MARAH NOER,5:14:45,37419
Berlin,2023,BAMBANG CAHYADI,6:04:28,41793
Berlin,2023,VITA CAHYOJATI,5:38:50,40001
Berlin,2023,ENDY CAHYONO,4:24:57,27362
Berlin,2023,CANDRAJI CANDRAJI,5:20:06,38030
Berlin,2023,EVA CAROLINA,4:48:26,32950
Berlin,2023,IRWAN CENDIKIAWAN,3:26:09,8391
Berlin,2023,ELIZA CHANDRA,3:11:45,4997
Berlin,2023,BTARI CHANDRADITYA,5:05:36,36168
Berlin,2023,ADRYANSYAH CHANIAGO,4:54:56,34344
Berlin,2023,FELIX CHARLES,3:44:12,14000
Berlin,2023,DENNY CHIRSTIAN,3:59:12,19893
Berlin,2023,SAYUTI CHOW,4:46:19,32526
Berlin,2023,RIO CHRISTIAN,5:56:33,41334
Berlin,2023,TJAN CHRISTIAN,3:02:36,3534
Berlin,2023,TANSOL CHRISTIANO,3:46:31,14840
Berlin,2023,JOSHUA CHRISTIANTO,3:49:12,15729
Berlin,2023,IIN CHURININ,5:20:27,38072
Berlin,2023,DAMAYANTI DAMAYANTI,6:16:10,42361
Berlin,2023,NURWITA DAMAYANTI,6:44:18,42922
Berlin,2023,JACKY DANIEL,4:15:27,24681
Berlin,2023,NANDA DANISWARA,4:40:03,31094
Berlin,2023,TAN DARMAWAN,5:44:02,40423
Berlin,2023,RISKA DESIANA,6:20:35,42494
Berlin,2023,RAMA DEVARA,4:19:53,25998
Berlin,2023,HARY DEVIANTO,6:20:35,42495
Berlin,2023,TITTO DEVIANTO,6:06:35,41906
Berlin,2023,ADI DEWANTO,5:19:54,38009
Berlin,2023,EVA DEWI,4:51:29,33636
Berlin,2023,NOVI DEWI,3:42:20,13394
Berlin,2023,YULINASARI DEWI,6:46:54,42940
Berlin,2023,KOMANG DHARMA,6:37:18,42845
Berlin,2023,REZA DHARMAWAN,4:51:11,33574
Berlin,2023,DICKY DIAN,6:13:49,42266
Berlin,2023,KENNY DJAENUDIN,3:49:33,15839
Berlin,2023,JONATHAN DJAJADI,3:49:46,15926
Berlin,2023,FARAH DJALAL,4:36:42,30365
Berlin,2023,FI DJAP,6:00:45,41584
Berlin,2023,ANDI DJOEWARSA,6:08:08,41980
Berlin,2023,DOLY DOLY,4:40:33,31220
Berlin,2023,RONY DOSONUGROHO,3:20:38,6964
Berlin,2023,RINA DWIKHARISTI,5:31:35,39335
Berlin,2023,JEANILO SARTONO,4:12:41,23831
Berlin,2023,NATHANAEL EDRIC,4:07:02,22247
Berlin,2023,VERY EKAPUTRA,4:55:50,34505
Berlin,2023,MARDIANA EKAWATI,5:26:04,38747
Berlin,2023,DIMAS ERLANGGA,5:11:01,36943
Berlin,2023,ERWIN ERWIN,4:36:29,30312
Berlin,2023,AMARILIA ESMERALDA,6:26:24,42637
Berlin,2023,WIDYOSENO ESTITOYO,5:21:11,38171
Berlin,2023,VIENDA FAHMY,5:58:19,41428
Berlin,2023,STEYVIA AMIR,4:11:26,23467
Berlin,2023,HAFIZH FAJRI,4:33:49,29702
Berlin,2023,RIZTA FALAK,6:12:25,42200
Berlin,2023,ABID FARADHITAMA,5:08:11,36552
Berlin,2023,AULIA FARSI,6:04:55,41821
Berlin,2023,SOFYAN FATKHUROHMAN,4:55:40,34463
Berlin,2023,ADHISTYA FEBRIANI,5:17:40,37755
Berlin,2023,STANLEY FERDINANDUS,4:46:48,32618
Berlin,2023,ARIF FINATA,4:30:51,28988
Berlin,2023,AUDIE FITRADI,4:28:37,28401
Berlin,2023,DANAN FOSSARUS,6:26:40,42641
